Timestamp,imu1_q_x,imu1_q_y,imu1_q_z,imu1_q_w,imu2_q_x,imu2_q_y,imu2_q_z,imu2_q_w,Force,RR
2025-02-20T08:54:43.745667,-0.593,0.48,0.396,-0.511,0.017,-0.05,0.657,-0.752,3.1867904663085938,nan
2025-02-20T08:54:43.748500,-0.58,0.454,0.418,-0.532,0.018,-0.05,0.654,-0.755,3.2251129150390625,nan
2025-02-20T08:54:43.750730,-0.587,0.461,0.408,-0.526,0.021,-0.055,0.654,-0.754,3.3119888305664062,nan
2025-02-20T08:54:43.753252,-0.604,0.454,0.408,-0.512,0.02,-0.053,0.653,-0.756,3.608367919921875,nan
2025-02-20T08:54:43.834105,-0.596,0.472,0.377,-0.529,0.028,-0.06,0.651,-0.756,3.8970794677734375,nan
2025-02-20T08:54:43.930372,-0.587,0.467,0.379,-0.542,0.035,-0.066,0.65,-0.756,4.4412994384765625,nan
2025-02-20T08:54:44.026041,-0.578,0.462,0.382,-0.554,0.042,-0.073,0.648,-0.757,5.1669158935546875,nan
2025-02-20T08:54:44.122397,-0.571,0.454,0.385,-0.565,0.047,-0.079,0.647,-0.757,7.2543487548828125,nan
2025-02-20T08:54:44.217908,-0.563,0.445,0.388,-0.578,0.053,-0.085,0.644,-0.758,8.534408569335938,nan
2025-02-20T08:54:44.314219,-0.55,0.433,0.391,-0.598,0.06,-0.092,0.642,-0.759,8.726028442382812,nan
2025-02-20T08:54:44.409801,-0.54,0.426,0.393,-0.61,0.064,-0.096,0.641,-0.759,8.133270263671875,nan
2025-02-20T08:54:44.522068,-0.536,0.423,0.389,-0.618,0.06,-0.092,0.64,-0.76,7.665702819824219,nan
2025-02-20T08:54:44.617700,-0.532,0.422,0.384,-0.626,0.058,-0.088,0.638,-0.763,7.624824523925781,nan
2025-02-20T08:54:44.714024,-0.525,0.414,0.386,-0.636,0.062,-0.093,0.635,-0.764,7.0525054931640625,nan
2025-02-20T08:54:44.809621,-0.515,0.406,0.39,-0.647,0.067,-0.099,0.634,-0.764,6.283447265625,nan
2025-02-20T08:54:44.905919,-0.505,0.398,0.394,-0.657,0.072,-0.104,0.632,-0.765,5.003395080566406,nan
2025-02-20T08:54:45.001589,-0.495,0.389,0.4,-0.666,0.077,-0.11,0.631,-0.764,4.22412109375,nan
2025-02-20T08:54:45.097990,-0.484,0.381,0.405,-0.676,0.081,-0.114,0.629,-0.764,3.2072296142578125,nan
2025-02-20T08:54:45.193481,-0.473,0.372,0.411,-0.685,0.086,-0.119,0.628,-0.764,2.4918289184570312,nan
2025-02-20T08:54:45.289775,-0.461,0.363,0.418,-0.694,0.091,-0.123,0.627,-0.764,1.5439224243164062,nan
2025-02-20T08:54:45.399425,-0.449,0.354,0.424,-0.702,0.096,-0.127,0.625,-0.764,1.1938934326171875,nan
2025-02-20T08:54:45.497663,-0.436,0.346,0.43,-0.711,0.099,-0.131,0.623,-0.765,0.9843826293945312,nan
2025-02-20T08:54:45.593294,-0.424,0.335,0.437,-0.718,0.103,-0.135,0.622,-0.765,1.1095733642578125,nan
2025-02-20T08:54:45.689599,-0.412,0.325,0.445,-0.726,0.107,-0.138,0.62,-0.765,1.270538330078125,nan
2025-02-20T08:54:45.785212,-0.399,0.315,0.452,-0.733,0.111,-0.142,0.619,-0.765,1.07891845703125,nan
2025-02-20T08:54:45.881522,-0.385,0.304,0.46,-0.74,0.114,-0.146,0.618,-0.764,0.6777801513671875,nan
2025-02-20T08:54:45.993157,-0.369,0.291,0.469,-0.748,0.119,-0.15,0.617,-0.764,0.4580535888671875,nan
2025-02-20T08:54:46.104615,-0.354,0.28,0.477,-0.754,0.122,-0.153,0.616,-0.763,0.17444610595703125,nan
2025-02-20T08:54:46.201116,-0.339,0.269,0.486,-0.76,0.125,-0.156,0.614,-0.763,0.021148681640625,nan
2025-02-20T08:54:46.297399,-0.323,0.257,0.494,-0.765,0.128,-0.159,0.613,-0.763,-0.162811279296875,nan
2025-02-20T08:54:46.392973,-0.307,0.246,0.503,-0.77,0.131,-0.162,0.612,-0.763,-0.24457550048828125,nan
2025-02-20T08:54:46.489257,-0.291,0.233,0.511,-0.774,0.134,-0.165,0.611,-0.762,-0.339111328125,nan
2025-02-20T08:54:46.584879,-0.274,0.221,0.52,-0.778,0.137,-0.168,0.61,-0.762,-0.42853546142578125,nan
2025-02-20T08:54:46.681231,-0.257,0.208,0.529,-0.782,0.139,-0.171,0.61,-0.761,-0.5077362060546875,nan
2025-02-20T08:54:46.776841,-0.241,0.195,0.537,-0.785,0.142,-0.174,0.609,-0.761,-0.494964599609375,nan
2025-02-20T08:54:46.873159,-0.224,0.181,0.545,-0.787,0.145,-0.177,0.608,-0.76,-0.2701263427734375,nan
2025-02-20T08:54:46.968746,-0.207,0.168,0.553,-0.79,0.148,-0.179,0.607,-0.76,0.03136444091796875,nan
2025-02-20T08:54:47.079093,-0.192,0.155,0.559,-0.792,0.15,-0.182,0.606,-0.76,0.41716766357421875,nan
2025-02-20T08:54:47.176601,-0.176,0.141,0.566,-0.793,0.153,-0.184,0.605,-0.759,0.5653610229492188,nan
2025-02-20T08:54:47.272879,-0.16,0.128,0.573,-0.794,0.155,-0.187,0.605,-0.759,0.626678466796875,nan
2025-02-20T08:54:47.368533,-0.144,0.114,0.579,-0.795,0.157,-0.189,0.604,-0.758,0.5423660278320312,nan
2025-02-20T08:54:47.464773,-0.13,0.102,0.583,-0.795,0.159,-0.19,0.603,-0.758,0.1029052734375,nan
2025-02-20T08:54:47.560401,-0.117,0.09,0.587,-0.796,0.161,-0.192,0.602,-0.758,-0.39020538330078125,nan
2025-02-20T08:54:47.656715,-0.103,0.077,0.592,-0.796,0.163,-0.193,0.601,-0.758,-0.8654403686523438,nan
2025-02-20T08:54:47.752364,-0.089,0.065,0.596,-0.796,0.164,-0.195,0.6,-0.759,-0.94464111328125,nan
2025-02-20T08:54:47.848635,-0.075,0.054,0.6,-0.795,0.166,-0.196,0.598,-0.759,-1.028961181640625,nan
2025-02-20T08:54:47.959447,-0.062,0.042,0.603,-0.794,0.167,-0.198,0.597,-0.759,-1.0212936401367188,nan
2025-02-20T08:54:48.056641,-0.049,0.031,0.607,-0.793,0.169,-0.199,0.596,-0.759,-0.862884521484375,nan
2025-02-20T08:54:48.152175,-0.036,0.019,0.61,-0.791,0.17,-0.2,0.596,-0.759,-0.6865921020507812,nan
2025-02-20T08:54:48.248464,-0.024,0.009,0.613,-0.789,0.171,-0.201,0.595,-0.759,-0.5511703491210938,nan
2025-02-20T08:54:48.344164,-0.013,-0.001,0.616,-0.788,0.172,-0.202,0.594,-0.759,-0.5895004272460938,nan
2025-02-20T08:54:48.440424,-0.001,-0.012,0.619,-0.785,0.173,-0.203,0.594,-0.759,-0.622711181640625,nan
2025-02-20T08:54:48.536005,0.009,-0.023,0.622,-0.783,0.174,-0.205,0.593,-0.759,-0.6278228759765625,nan
2025-02-20T08:54:48.632666,0.019,-0.032,0.624,-0.781,0.175,-0.205,0.593,-0.759,-0.6635971069335938,nan
